"";"metric";"method";"mean_dist";"sd_dist";"min_dist";"max_dist";"setting";"min_node_size";"covered_effect_vars";"covered_noise_vars";"effect_var_fdr";"time";"mse_val_dat_rf";"mse_val_dat_tree";"mse_rf_pred";"probs_quantiles";"number_splits";"imp.num.var";"epsilon";"method_short";"scenario";"rel_MSE"
"3962";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0674157303370786;0,40625;2545,25068333333;18,2821716782563;26,0379161520103;4,31996357514627;"median";32;"100";0,05;"ART";"Scenario 5";1,42422446360562
"3963";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,5;202,318016666667;16,6959601259756;21,5379729650701;4,16893076166991;"median";8;"100";0,05;"ART";"Scenario 5";1,29001104474137
"3964";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0898876404494382;0,6875;676,839916666667;18,3349335061754;24,1213009973184;3,9345078135225;"median";16;"100";0,05;"ART";"Scenario 5";1,31559249937798
"3965";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,4375;678,809983333333;16,7164089701535;22,078530817318;3,43276914583026;"median";16;"100";0,05;"ART";"Scenario 5";1,32076996062602
"3966";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,5;484,518783333333;16,3098016092376;25,2982272536789;3,99371033995786;"median";16;"100";0,05;"ART";"Scenario 5";1,55110576203149
"3967";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,5625;505,02655;17,0468423052567;25,6598277176262;3,14301359917332;"median";16;"100";0,05;"ART";"Scenario 5";1,50525400881508
"3968";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0337078651685393;0,375;674,1834;16,5013140357776;24,4321522423609;3,60258305561834;"median";16;"100";0,05;"ART";"Scenario 5";1,48061858524648
"3969";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0224719101123595;0,25;205,028366666667;16,7827806613928;23,1819270236264;2,91271341386799;"median";8;"100";0,05;"ART";"Scenario 5";1,38129237885795
"3970";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0224719101123595;0,25;208,855633333333;16,0721361961593;23,0933305028447;3,51040538762761;"median";8;"100";0,05;"ART";"Scenario 5";1,43685507769423
"3971";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0786516853932584;0,625;673,92145;16,5284647963518;24,9692869492453;3,6117389516013;"median";16;"100";0,05;"ART";"Scenario 5";1,51068397802781
"3972";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,5;672,180483333333;17,2988561948717;24,3454483671458;3,80155370620074;"median";16;"100";0,05;"ART";"Scenario 5";1,40734439854833
"3973";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0337078651685393;0,375;209,504616666667;17,1351024993389;22,2949013692303;3,04000498960895;"median";8;"100";0,05;"ART";"Scenario 5";1,30112448233622
"3974";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0112359550561798;0,125;676,878;15,8554445920834;21,5530744836847;5,29342574242495;"median";16;"100";0,05;"ART";"Scenario 5";1,3593484785943
"3975";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0449438202247191;0,375;475,191716666667;16,4156794689833;21,2055786600049;5,06425901213136;"median";16;"100";0,05;"ART";"Scenario 5";1,29178805544248
"3976";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0786516853932584;0,5625;680,70735;17,6301304064786;23,9344549670615;4,49602619412185;"median";16;"100";0,05;"ART";"Scenario 5";1,35758808444583
"3977";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0449438202247191;0,25;674,866416666667;16,8935312269875;20,2375816844555;6,04953824406036;"median";16;"100";0,05;"ART";"Scenario 5";1,19794857644244
"3978";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0449438202247191;0,5;202,785116666667;16,2950613702767;22,9621784045307;3,49691062662386;"median";8;"100";0,05;"ART";"Scenario 5";1,40914955045308
"3979";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,1;0,0674157303370786;0,875;210,017283333333;17,3639697752758;26,9614968191051;1,98338808128844;"median";8;"100";0,05;"ART";"Scenario 5";1,55272654629329
"3980";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0337078651685393;0,375;209,104583333333;17,290923341936;24,0428844388162;2,75468808177774;"median";8;"100";0,05;"ART";"Scenario 5";1,3904916448565
"3981";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,5625;670,815833333333;16,6712722176139;24,2401202724721;4,1019981320034;"median";16;"100";0,05;"ART";"Scenario 5";1,45400542658414
"3982";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0;0;201,836766666667;18,1575237048524;22,2271084480763;3,55626574774001;"median";8;"100";0,05;"ART";"Scenario 5";1,22412663804681
"3983";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,5;201,142633333333;17,9072195149757;24,7372335653398;3,25947174720528;"median";8;"100";0,05;"ART";"Scenario 5";1,3814111981289
"3984";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0224719101123595;0,4;97,0561;15,5576943607921;20,9670954562402;3,66602876341512;"median";5;"100";0,05;"ART";"Scenario 5";1,34769940648022
"3985";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0;0;69,7645833333333;16,7996835389587;21,3553375149775;4,82628157962881;"median";4;"100";0,05;"ART";"Scenario 5";1,27117498763915
"3986";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0561797752808989;0,32258064516129;1510,20418333333;16,7943776494042;24,1223173321188;5,15079336566108;"median";31;"100";0,05;"ART";"Scenario 5";1,43633291067351
"3987";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,538461538461538;498,255233333333;18,4408645842007;24,4785347581873;3,97899555565079;"median";13;"100";0,05;"ART";"Scenario 5";1,32740710970566
"3988";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0674157303370786;0,5;708,311233333333;16,0268894282527;22,4716828043038;3,76140247338967;"median";16;"100";0,05;"ART";"Scenario 5";1,40212378109316
"3989";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0674157303370786;0,444444444444444;1784,49506666667;17,0163593129577;24,3172936604361;4,72531264635278;"median";27;"100";0,05;"ART";"Scenario 5";1,42905384243496
"3990";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,625;677,750533333333;17,6576702424953;24,4453538026767;3,25836950138664;"median";16;"100";0,05;"ART";"Scenario 5";1,38440425418332
"3991";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,5;675,4989;17,0309566638763;24,322461769511;4,16518012354604;"median";16;"100";0,05;"ART";"Scenario 5";1,42813244432125
"3992";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0449438202247191;0,625;209,516333333333;16,8182861306613;23,6200266026861;2,38177261626048;"median";8;"100";0,05;"ART";"Scenario 5";1,40442530345733
"3993";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0112359550561798;0,25;210,752783333333;17,9608206190094;23,972527902315;2,65956924402588;"median";8;"100";0,05;"ART";"Scenario 5";1,33471228352133
"3994";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0449438202247191;0,5;211,901483333333;17,8625971220652;22,3458293194272;3,62720918167207;"median";8;"100";0,05;"ART";"Scenario 5";1,25098434268688
"3995";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0224719101123595;0,25;673,294616666667;17,3383900098143;18,4005983380782;5,15769696403014;"median";16;"100";0,05;"ART";"Scenario 5";1,06126337726067
"3996";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,3125;703,094366666667;18,1631983409543;24,5105455994489;4,18196383999849;"median";16;"100";0,05;"ART";"Scenario 5";1,34946198017244
"3997";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0337078651685393;0,375;202,300766666667;16,1494074856203;21,7961873726011;3,03560281950093;"median";8;"100";0,05;"ART";"Scenario 5";1,34965864178043
"3998";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0337078651685393;0,3125;675,22225;17,6305224049394;25,0150858343008;3,78202692229697;"median";16;"100";0,05;"ART";"Scenario 5";1,41885108448588
"3999";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0449438202247191;0,5;146,026166666667;17,965615540105;21,6369580334292;3,48852075876693;"median";8;"100";0,05;"ART";"Scenario 5";1,20435383831568
"4000";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0674157303370786;0,4375;488,157933333333;15,5450169771528;22,1992659524803;3,98031771156059;"median";16;"100";0,05;"ART";"Scenario 5";1,42806315265578
"4001";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,101123595505618;0,53125;1777,45523333333;16,1855447972003;23,4835234257384;3,6550453594945;"25perc";32;"100";0,05;"ART";"Scenario 5";1,45089483980795
"4002";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0224719101123595;0,4;103,964366666667;15,6143651246095;22,3210149122694;3,1443809207223;"25perc";5;"100";0,05;"ART";"Scenario 5";1,42951793006874
"4003";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,4375;742,961783333333;16,2761212339178;23,999738770516;3,10713518811307;"25perc";16;"100";0,05;"ART";"Scenario 5";1,47453674162262
"4004";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,375;768,050183333333;14,7285747322223;21,1630637063159;4,7793941201953;"25perc";16;"100";0,05;"ART";"Scenario 5";1,43687112236438
"4005";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,3125;514,124333333333;16,4410933378487;23,530393844621;5,18190531273043;"25perc";16;"100";0,05;"ART";"Scenario 5";1,43119398212113
"4006";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,533333333333333;455,451066666667;18,042656703592;24,6142892574462;4,97001992669028;"25perc";15;"100";0,05;"ART";"Scenario 5";1,3642275448574
"4007";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0224719101123595;0,1875;766,99665;17,371952902405;22,6054667972246;4,19880434131964;"25perc";16;"100";0,05;"ART";"Scenario 5";1,30126226591916
"4008";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,5;413,808583333333;18,7893757301718;25,2435609807924;3,39646412941882;"25perc";14;"100";0,05;"ART";"Scenario 5";1,34350184611278
"4009";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,46875;2817,70096666667;15,9029380866238;24,178823275877;5,30013862579818;"25perc";32;"100";0,05;"ART";"Scenario 5";1,52039976161476
"4010";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0674157303370786;0,469387755102041;6091,58815;16,8621358459756;22,9445024022663;6,04651557128658;"25perc";49;"100";0,05;"ART";"Scenario 5";1,36071151435672
"4011";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0449438202247191;0,315789473684211;1053,0838;16,1237874292487;19,9012278061294;3,86463255466933;"25perc";19;"100";0,05;"ART";"Scenario 5";1,23427748557565
"4012";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0224719101123595;0,25;224,33265;16,1376706866003;20,0469397075663;3,1288249613026;"25perc";8;"100";0,05;"ART";"Scenario 5";1,24224493713408
"4013";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,5;505,250316666667;16,6348979704353;22,4424125070376;5,27502976164182;"25perc";16;"100";0,05;"ART";"Scenario 5";1,3491163304352
"4014";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0224719101123595;0,25;217,471016666667;16,8640278930656;20,1960880425769;4,76951450668574;"25perc";8;"100";0,05;"ART";"Scenario 5";1,1975838850979
"4015";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0337078651685393;0,25;730,23515;15,4676362992873;20,8438454793655;3,65262424940359;"25perc";16;"100";0,05;"ART";"Scenario 5";1,34757794119622
"4016";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0112359550561798;0,25;218,661516666667;15,8202725885411;20,1719982471264;3,61716521560365;"25perc";8;"100";0,05;"ART";"Scenario 5";1,27507273558215
"4017";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,101123595505618;0,674418604651163;4539,09053333333;16,599717230185;22,430719747237;4,62872260857346;"25perc";43;"100";0,05;"ART";"Scenario 5";1,35127119553873
"4018";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,4375;777,723316666667;16,7246355077839;21,9851080260098;5,13515519788374;"25perc";16;"100";0,05;"ART";"Scenario 5";1,31453435955466
"4019";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,101123595505618;0,75;743,287633333333;15,919060866044;24,7700968132885;2,60804745524607;"25perc";16;"100";0,05;"ART";"Scenario 5";1,55600239371684
"4020";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,625;219,391266666667;15,9690710152932;21,5043410686468;3,24004997262428;"25perc";8;"100";0,05;"ART";"Scenario 5";1,34662442468022
"4021";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0224719101123595;0,375;223,125016666667;16,0447549948971;22,947899545085;3,4280983256573;"25perc";8;"100";0,05;"ART";"Scenario 5";1,43024306400337
"4022";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,2;0,0337078651685393;0,6;104,508016666667;15,8316296167858;21,3496384737888;3,50674614386564;"25perc";5;"100";0,05;"ART";"Scenario 5";1,34854332690757
"4023";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,4375;737,0073;18,4374126483722;26,5931675652448;2,99274939183174;"25perc";16;"100";0,05;"ART";"Scenario 5";1,44234812510923
"4024";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0112359550561798;0,125;219,03655;17,6143288586539;21,3431646482399;4,90195044281648;"25perc";8;"100";0,05;"ART";"Scenario 5";1,21169332192603
"4025";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,5;219,526866666667;16,0061264095756;22,9436395387381;2,84447680839895;"25perc";8;"100";0,05;"ART";"Scenario 5";1,4334286104983
"4026";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0786516853932584;0,5625;752,41455;17,5474489806393;24,1770898564324;4,53572432506426;"25perc";16;"100";0,05;"ART";"Scenario 5";1,37781223259904
"4027";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,5;515,5849;16,1551285385978;20,8790740420116;5,58539703131604;"25perc";16;"100";0,05;"ART";"Scenario 5";1,29241150834098
"4028";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0112359550561798;0,2;103,9615;17,1848427292218;21,6175700912729;4,14478564578409;"25perc";5;"100";0,05;"ART";"Scenario 5";1,25794401682324
"4029";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0674157303370786;0,4375;2773,0674;17,4686118045282;20,3724538480154;5,83325648612593;"25perc";32;"100";0,05;"ART";"Scenario 5";1,16623198660437
"4030";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0337078651685393;0,375;217,493766666667;17,2544262940779;22,5650088137854;4,33152117363751;"25perc";8;"100";0,05;"ART";"Scenario 5";1,30778088063874
"4031";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0337078651685393;0,3125;732,419766666667;16,2492655134659;21,8452670658172;4,27312480693678;"25perc";16;"100";0,05;"ART";"Scenario 5";1,34438489221029
"4032";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0449438202247191;0,25;774,830616666667;17,090814529353;24,0165445416032;4,17282769165334;"25perc";16;"100";0,05;"ART";"Scenario 5";1,40523112578136
"4033";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0786516853932584;0,5;740,110916666667;16,8649518325393;23,6406551343378;3,48611919212352;"25perc";16;"100";0,05;"ART";"Scenario 5";1,40176238681722
"4034";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0898876404494382;0,75;748,041033333333;17,7038220047793;25,4363378139085;3,53178792161816;"25perc";16;"100";0,05;"ART";"Scenario 5";1,43677098691129
"4035";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,101123595505618;0,75;736,919416666667;16,4080811617017;22,9253874008029;4,24293344444901;"25perc";16;"100";0,05;"ART";"Scenario 5";1,39720099960947
"4036";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0674157303370786;0,6875;724,763183333333;17,4901502513226;23,8482679885375;3,90555847548597;"25perc";16;"100";0,05;"ART";"Scenario 5";1,36352562132702
"4037";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,5625;740,531066666667;16,9223793698708;25,3781020583965;2,57391274846529;"25perc";16;"100";0,05;"ART";"Scenario 5";1,4996769368958
"4038";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,101123595505618;0,580645161290323;1642,85383333333;16,8587695335066;20,1876241245671;4,56106205193753;"25perc";31;"100";0,05;"ART";"Scenario 5";1,19745537089433
"4039";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0561797752808989;0,333333333333333;925,788983333333;18,0777261149252;22,1058205730868;6,18993380337224;"25perc";18;"100";0,05;"ART";"Scenario 5";1,22282085880458
"4040";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0786516853932584;0,6875;737,206133333333;16,3437909740206;20,5053683114047;4,56168904861451;"25perc";16;"100";0,05;"ART";"Scenario 5";1,25462742052925
"4041";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,411764705882353;818,111666666667;16,4983210719611;20,0171536509504;5,40399087837654;"25perc";17;"100";0,05;"ART";"Scenario 5";1,21328428290619
"4042";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,3125;726,872183333333;16,016399044901;19,8082583379137;5,45512043721274;"25perc";16;"100";0,05;"ART";"Scenario 5";1,23674855267919
"4043";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0674157303370786;0,4375;735,99135;17,4847875884798;25,100690803758;3,92808723184777;"25perc";16;"100";0,05;"ART";"Scenario 5";1,43557310471968
"4044";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0337078651685393;0,5;735,448766666667;15,8675482201721;20,7590553245059;4,39230978505363;"25perc";16;"100";0,05;"ART";"Scenario 5";1,30827113530466
"4045";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0449438202247191;0,3125;734,04985;17,0170624375147;24,1739574637275;4,56437761465679;"25perc";16;"100";0,05;"ART";"Scenario 5";1,42057170868899
"4046";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0674157303370786;0,5625;1771,12245;16,1063656733907;21,2321847376297;5,6208036737808;"25perc";32;"100";0,05;"ART";"Scenario 5";1,31824802492268
"4047";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0337078651685393;0,1875;741,794716666667;16,4014438523327;19,2916746308553;5,91454235024675;"25perc";16;"100";0,05;"ART";"Scenario 5";1,17621806985679
"4048";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0449438202247191;0,375;491,034883333333;17,4379561169982;22,8834266701978;4,5194261490575;"25perc";16;"100";0,05;"ART";"Scenario 5";1,31227688134227
"4049";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,375;489,724966666667;17,1604031370117;24,0906672796617;3,74887338441455;"25perc";16;"100";0,05;"ART";"Scenario 5";1,40385205914555
"4050";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,4375;769,0731;16,1081912146449;19,5892613547911;5,85850991374932;"25perc";16;"100";0,05;"ART";"Scenario 5";1,216105588378
"4051";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,8;0,0224719101123595;0,3125;496,85595;17,5332918243377;22,3474323454974;4,87186446993405;"25perc";16;"100";0,05;"ART";"Scenario 5";1,27457140218686
"4052";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0449438202247191;0,5;148,760933333333;16,9501293764459;21,9460110673952;2,82226155206645;"25perc";8;"100";0,05;"ART";"Scenario 5";1,2947400329517
"4053";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0786516853932584;0,384615384615385;1770,76628333333;16,4739533912826;20,7588756496576;5,51125763992304;"25perc";26;"100";0,05;"ART";"Scenario 5";1,26010285185355
"4054";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0786516853932584;0,4375;2677,58386666667;17,5888900018945;25,3395091547206;3,77937398868853;"25perc";32;"100";0,05;"ART";"Scenario 5";1,44065425117738
"4055";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0449438202247191;0,5;219,62735;18,0989579811174;25,6712943356404;3,57211931535582;"25perc";8;"100";0,05;"ART";"Scenario 5";1,4183852110394
"4056";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0786516853932584;0,5625;488,019266666667;18,766797495519;26,0431172439736;3,87320512804566;"25perc";16;"100";0,05;"ART";"Scenario 5";1,38772303853079
"4057";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0337078651685393;0,375;218,1604;16,7535230629288;22,6996560543056;3,62714181627493;"25perc";8;"100";0,05;"ART";"Scenario 5";1,35491836368042
"4058";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0674157303370786;0,53125;2623,21891666667;17,970647965989;23,9875001494452;6,68281769785839;"25perc";32;"100";0,05;"ART";"Scenario 5";1,334815538919
"4059";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0786516853932584;0,4375;769,676166666667;16,7533649766547;21,2093104632541;4,65994472753588;"25perc";16;"100";0,05;"ART";"Scenario 5";1,26597316376791
"4060";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0561797752808989;0,4375;726,817283333333;16,9535492953724;22,9979872886034;3,79242102131376;"25perc";16;"100";0,05;"ART";"Scenario 5";1,35652935488151
"4061";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0561797752808989;0,4375;740,090316666667;16,1124459316027;22,5714651284301;3,10795401998106;"25perc";16;"100";0,05;"ART";"Scenario 5";1,40087142723371
"4062";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,7;0,0561797752808989;0,34375;1790,26986666667;18,2821716782563;25,9643359169792;4,44260309609492;"25perc";32;"100";0,05;"ART";"Scenario 5";1,42019976477191
"4063";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,3;0,0337078651685393;0,5;228,819133333333;16,6959601259756;21,5379729650701;4,16893076166991;"25perc";8;"100";0,05;"ART";"Scenario 5";1,29001104474137
"4064";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0898876404494382;0,6875;495,646616666667;18,3349335061754;24,1122048077779;4,07312859937163;"25perc";16;"100";0,05;"ART";"Scenario 5";1,31509638688663
"4065";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,4375;732,4672;16,7164089701535;22,6254954598609;4,16435919709746;"25perc";16;"100";0,05;"ART";"Scenario 5";1,35349018442046
"4066";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,5;736,82655;16,3098016092376;24,9082868325543;3,77183449796809;"25perc";16;"100";0,05;"ART";"Scenario 5";1,52719741351401
"4067";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0674157303370786;0,5625;766,603133333333;17,0468423052567;25,662066372212;3,08030574889053;"25perc";16;"100";0,05;"ART";"Scenario 5";1,5053853325257
"4068";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,6;0,0337078651685393;0,375;507,590816666667;16,5013140357776;23,671050198485;3,34730198738842;"25perc";16;"100";0,05;"ART";"Scenario 5";1,43449486187356
"4069";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,4;0,0561797752808989;0,3125;764,452783333333;16,7827806613928;23,4991549678581;4,7434419123742;"25perc";16;"100";0,05;"ART";"Scenario 5";1,40019436838114
"4070";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0224719101123595;0,25;157,781983333333;16,0721361961593;23,9279358814779;4,28795352759732;"25perc";8;"100";0,05;"ART";"Scenario 5";1,48878379261096
"4071";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0898876404494382;0,5625;2637,32733333333;16,5284647963518;25,1348692291475;4,28888057879824;"25perc";32;"100";0,05;"ART";"Scenario 5";1,52070198526214
"4072";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,4375;743,416033333333;17,2988561948717;23,5582186038712;4,11149620984345;"25perc";16;"100";0,05;"ART";"Scenario 5";1,36183677917706
"4073";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 5";100;0,5;0,0561797752808989;0,3125;738,02395;17,1351024993389;21,4524823466568;4,02893869151262;"25perc";16;"100";0,05;"ART";"Scenario 5";1,25196113343848
